"11469","X39.3","Narażenie na inne i nieokreślone siły natury (miejsce uprawiania sportu i gimnastyki)"
"11470","X39.4","Narażenie na inne i nieokreślone siły natury (ulica i autostrada)"
"11471","X39.5","Narażenie na inne i nieokreślone siły natury (miejsce handlu i usług)"
"11472","X39.6","Narażenie na inne i nieokreślone siły natury (teren przemysłowy i budowlany)"
"11473","X39.7","Narażenie na inne i nieokreślone siły natury (gospodarstwo rolne)"
"11474","X39.8","Narażenie na inne i nieokreślone siły natury (inne określone miejsce)"
"11475","X39.9","Narażenie na inne i nieokreślone siły natury (miejsce nieokreślone)"
"11476","X40.0","Przypadkowe zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (dom)"
"11477","X40.1","Przypadkowe zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (instytucja mieszkalna)"
"11478","X40.2","Przypadkowe zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (szkoła, inna instytucja i urząd administracji publicznej)"
"11479","X40.3","Przypadkowe zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (miejsce uprawiania sportu i gimnastyki)"
"11480","X40.4","Przypadkowe zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (ulica i autostrada)"
"11481","X40.5","Przypadkowe zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (miejsce handlu i usług)"
"11482","X40.6","Przypadkowe zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (teren przemysłowy i budowlany)"
"11483","X40.7","Przypadkowe zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (gospodarstwo rolne)"
"11484","X40.8","Przypadkowe zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (inne określone miejsce)"
"11485","X40.9","Przypadkowe zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (miejsce nieokreślone)"
"11486","X41.0","Przypadkowe zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (dom)"
"11487","X41.1","Przypadkowe zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (instytucja mieszkalna)"
"11488","X41.2","Przypadkowe zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (szkoła, inna instytucja i urząd admi"
"11489","X41.3","Przypadkowe zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (miejsce uprawiania sportu i gimnasty"
"11490","X41.4","Przypadkowe zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (ulica i autostrada)"
"11491","X41.5","Przypadkowe zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (miejsce handlu i usług)"
"11492","X41.6","Przypadkowe zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (teren przemysłowy i budowlany) diagn"
"11493","X41.7","Przypadkowe zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (gospodarstwo rolne)"
"11494","X41.8","Przypadkowe zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (inne określone miejsce)"
"11495","X41.9","Przypadkowe zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (miejsce nieokreślone)"
"11496","X42.0","Przypadkowe zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (dom)"
"11497","X42.1","Przypadkowe zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (instytucja mieszkalna)"
"11498","X42.2","Przypadkowe zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (szkoła, inna instytucja i urząd administracji publicznej)"
"11499","X42.3","Przypadkowe zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (miejsce uprawiania sportu i gimnastyki)"
"11500","X42.4","Przypadkowe zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (ulica i autostrada)"
"11501","X42.5","Przypadkowe zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (miejsce handlu i usług)"
"11502","X42.6","Przypadkowe zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (teren przemysłowy i budowlany)"
"11503","X42.7","Przypadkowe zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (gospodarstwo rolne)"
"11504","X42.8","Przypadkowe zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (inne określone miejsce)"
"11505","X42.9","Przypadkowe zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (miejsce nieokreślone)"
"11506","X43.0","Przypadkowe zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (dom)"
"11507","X43.1","Przypadkowe zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (instytucja mieszkalna)"
"11508","X43.2","Przypadkowe zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (szkoła, inna instytucja i urząd administracji publicznej)"
"11509","X43.3","Przypadkowe zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (miejsce uprawiania sportu i gimnastyki) "
"11510","X43.4","Przypadkowe zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (ulica i autostrada)"
"11511","X43.5","Przypadkowe zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (miejsce handlu i usług)"
"11512","X43.6","Przypadkowe zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (teren przemysłowy i budowlany)"
"11513","X43.7","Przypadkowe zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (gospodarstwo rolne)"
"11514","X43.8","Przypadkowe zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (inne określone miejsce)"
"11515","X43.9","Przypadkowe zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (miejsce nieokreślone)"
"11516","X44.0","Przypadkowe zatrucie przez narażenie na inne i nieokreślone leki, środki farmakologiczne i substancje biologiczne (dom)"
"11517","X44.1","Przypadkowe zatrucie przez narażenie na inne i nieokreślone leki, środki farmakologiczne i substancje biologiczne (instytucja mieszkalna)"
"11518","X44.2","Przypadkowe zatrucie przez narażenie na inne i nieokreślone leki, środki farmakologiczne i substancje biologiczne (szkoła, inna instytucja i urząd administracji publicznej)"
"11519","X44.3","Przypadkowe zatrucie przez narażenie na inne i nieokreślone leki, środki farmakologiczne i substancje biologiczne (miejsce uprawiania sportu i gimnastyki)"
"11520","X44.4","Przypadkowe zatrucie przez narażenie na inne i nieokreślone leki, środki farmakologiczne i substancje biologiczne (ulica i autostrada) "
"11521","X44.5","Przypadkowe zatrucie przez narażenie na inne i nieokreślone leki, środki farmakologiczne i substancje biologiczne (miejsce handlu i usług)"
"11522","X44.6","Przypadkowe zatrucie przez narażenie na inne i nieokreślone leki, środki farmakologiczne i substancje biologiczne (teren przemysłowy i budowlany)"
"11523","X44.7","Przypadkowe zatrucie przez narażenie na inne i nieokreślone leki, środki farmakologiczne i substancje biologiczne (gospodarstwo rolne) "
"11524","X44.8","Przypadkowe zatrucie przez narażenie na inne i nieokreślone leki, środki farmakologiczne i substancje biologiczne (inne określone miejsce)"
"11525","X44.9","Przypadkowe zatrucie przez narażenie na inne i nieokreślone leki, środki farmakologiczne i substancje biologiczne (miejsce nieokreślone) <http://kalamazoo.pl/icd10/index/diagnoza/a/11526.html"
"11526","X45.0","Przypadkowe zatrucie przez narażenie na alkohol (dom)"
"11527","X45.1","Przypadkowe zatrucie przez narażenie na alkohol (instytucja mieszkalna)"
"11528","X45.2","Przypadkowe zatrucie przez narażenie na alkohol (szkoła, inna instytucja i urząd administracji publicznej)"
"11529","X45.3","Przypadkowe zatrucie przez narażenie na alkohol (miejsce uprawiania sportu i gimnastyki)"
"11530","X45.4","Przypadkowe zatrucie przez narażenie na alkohol (ulica i autostrada)"
"11531","X45.5","Przypadkowe zatrucie przez narażenie na alkohol (miejsce handlu i usług)"
"11532","X45.6","Przypadkowe zatrucie przez narażenie na alkohol (teren przemysłowy i budowlany)"
"11533","X45.7","Przypadkowe zatrucie przez narażenie na alkohol (gospodarstwo rolne)"
"11534","X45.8","Przypadkowe zatrucie przez narażenie na alkohol (inne określone miejsce)"
"11535","X45.9","Przypadkowe zatrucie przez narażenie na alkohol (miejsce nieokreślone)"
"11536","X46.0","Przypadkowe zatrucie przez narażenie na rozpuszczalniki organiczne i chlorowcowe węglowodory i ich pary (dom)"
"11537","X46.1","Przypadkowe zatrucie przez narażenie na rozpuszczalniki organiczne i chlorowcowe węglowodory i ich pary (instytucja mieszkalna)"
"11538","X46.2","Przypadkowe zatrucie przez narażenie na rozpuszczalniki organiczne i chlorowcowe węglowodory i ich pary (szkoła, inna instytucja i urząd administracji publicznej)"
"11539","X46.3","Przypadkowe zatrucie przez narażenie na rozpuszczalniki organiczne i chlorowcowe węglowodory i ich pary (miejsce uprawiania sportu i gimnastyki)"
"11540","X46.4","Przypadkowe zatrucie przez narażenie na rozpuszczalniki organiczne i chlorowcowe węglowodory i ich pary (ulica i autostrada) "
"11541","X46.5","Przypadkowe zatrucie przez narażenie na rozpuszczalniki organiczne i chlorowcowe węglowodory i ich pary (miejsce handlu i usług)"
"11542","X46.6","Przypadkowe zatrucie przez narażenie na rozpuszczalniki organiczne i chlorowcowe węglowodory i ich pary (teren przemysłowy i budowlany)"
"11543","X46.7","Przypadkowe zatrucie przez narażenie na rozpuszczalniki organiczne i chlorowcowe węglowodory i ich pary (gospodarstwo rolne) "
"11544","X46.8","Przypadkowe zatrucie przez narażenie na rozpuszczalniki organiczne i chlorowcowe węglowodory i ich pary (inne określone miejsce)"
"11545","X46.9","Przypadkowe zatrucie przez narażenie na rozpuszczalniki organiczne i chlorowcowe węglowodory i ich pary (miejsce nieokreślone) "
"11546","X47.0","Przypadkowe zatrucie przez narażenie na inne gazy i pary (dom) "
"11547","X47.1","Przypadkowe zatrucie przez narażenie na inne gazy i pary (instytucja mieszkalna)"
"11548","X47.2","Przypadkowe zatrucie przez narażenie na inne gazy i pary (szkoła, inna instytucja i urząd administracji publicznej)"
"11549","X47.3","Przypadkowe zatrucie przez narażenie na inne gazy i pary (miejsce uprawiania sportu i gimnastyki)"
"11550","X47.4","Przypadkowe zatrucie przez narażenie na inne gazy i pary (ulica i autostrada)"
"11551","X47.5","Przypadkowe zatrucie przez narażenie na inne gazy i pary (miejsce handlu i usług)"
"11552","X47.6","Przypadkowe zatrucie przez narażenie na inne gazy i pary (teren przemysłowy i budowlany)"
"11553","X47.7","Przypadkowe zatrucie przez narażenie na inne gazy i pary (gospodarstwo rolne)"
"11554","X47.8","Przypadkowe zatrucie przez narażenie na inne gazy i pary (inne określone miejsce)"
"11555","X47.9","Przypadkowe zatrucie przez narażenie na inne gazy i pary (miejsce nieokreślone)"
"11556","X48.0","Przypadkowe zatrucie przez narażenie na pestycydy (dom)"
"11557","X48.1","Przypadkowe zatrucie przez narażenie na pestycydy (instytucja mieszkalna)"
"11558","X48.2","Przypadkowe zatrucie przez narażenie na pestycydy (szkoła, inna instytucja i urząd administracji publicznej)"
"11559","X48.3","Przypadkowe zatrucie przez narażenie na pestycydy (miejsce uprawiania sportu i gimnastyki)"
"11560","X48.4","Przypadkowe zatrucie przez narażenie na pestycydy (ulica i autostrada)"
"11561","X48.5","Przypadkowe zatrucie przez narażenie na pestycydy (miejsce handlu i usług)"
"11562","X48.6","Przypadkowe zatrucie przez narażenie na pestycydy (teren przemysłowy i budowlany)"
"11563","X48.7","Przypadkowe zatrucie przez narażenie na pestycydy (gospodarstwo rolne)"
"11564","X48.8","Przypadkowe zatrucie przez narażenie na pestycydy (inne określone miejsce)"
"11565","X48.9","Przypadkowe zatrucie przez narażenie na pestycydy (miejsce nieokreślone)"
"11566","X49.0","Przypadkowe zatrucie przez narażenie na inne i nieokreślone środki chemiczne i niekorzystne substancje (dom)"
"11567","X49.1","Przypadkowe zatrucie przez narażenie na inne i nieokreślone środki chemiczne i niekorzystne substancje (instytucja mieszkalna) "
"11568","X49.2","Przypadkowe zatrucie przez narażenie na inne i nieokreślone środki chemiczne i niekorzystne substancje (szkoła, inna instytucja i urząd administracji publicznej)"
"11569","X49.3","Przypadkowe zatrucie przez narażenie na inne i nieokreślone środki chemiczne i niekorzystne substancje (miejsce uprawiania sportu i gimnastyki)"
"11570","X49.4","Przypadkowe zatrucie przez narażenie na inne i nieokreślone środki chemiczne i niekorzystne substancje (ulica i autostrada) "
"11571","X49.5","Przypadkowe zatrucie przez narażenie na inne i nieokreślone środki chemiczne i niekorzystne substancje (miejsce handlu i usług) "
"11572","X49.6","Przypadkowe zatrucie przez narażenie na inne i nieokreślone środki chemiczne i niekorzystne substancje (teren przemysłowy i budowlany)"
"11573","X49.7","Przypadkowe zatrucie przez narażenie na inne i nieokreślone środki chemiczne i niekorzystne substancje (gospodarstwo rolne) "
"11574","X49.8","Przypadkowe zatrucie przez narażenie na inne i nieokreślone środki chemiczne i niekorzystne substancje (inne określone miejsce) "
"11575","X49.9","Przypadkowe zatrucie przez narażenie na inne i nieokreślone środki chemiczne i niekorzystne substancje (miejsce nieokreślone) "
"11576","X50.0","Przemęczenie i przetrenowanie powtarzanymi ruchami (dom) "
"11577","X50.1","Przemęczenie i przetrenowanie powtarzanymi ruchami (instytucja mieszkalna)"
"11578","X50.2","Przemęczenie i przetrenowanie powtarzanymi ruchami (szkoła, inna instytucja i urząd administracji publicznej)"
"11579","X50.3","Przemęczenie i przetrenowanie powtarzanymi ruchami (miejsce uprawiania sportu i gimnastyki)"
"11580","X50.4","Przemęczenie i przetrenowanie powtarzanymi ruchami (ulica i autostrada)"
"11581","X50.5","Przemęczenie i przetrenowanie powtarzanymi ruchami (miejsce handlu i usług)"
"11582","X50.6","Przemęczenie i przetrenowanie powtarzanymi ruchami (teren przemysłowy i budowlany)"
"11583","X50.7","Przemęczenie i przetrenowanie powtarzanymi ruchami (gospodarstwo rolne)"
"11584","X50.8","Przemęczenie i przetrenowanie powtarzanymi ruchami (inne określone miejsce)"
"11585","X50.9","Przemęczenie i przetrenowanie powtarzanymi ruchami (miejsce nieokreślone)"
"11586","X51.0","Podróż i ruch (dom)"
"11587","X51.1","Podróż i ruch (instytucja mieszkalna)"
"11588","X51.2","Podróż i ruch (szkoła, inna instytucja i urząd administracji publicznej)"
"11589","X51.3","Podróż i ruch (miejsce uprawiania sportu i gimnastyki)"
"11590","X51.4","Podróż i ruch (ulica i autostrada)"
"11591","X51.5","Podróż i ruch (miejsce handlu i usług)"
"11592","X51.6","Podróż i ruch (teren przemysłowy i budowlany)"
"11593","X51.7","Podróż i ruch (gospodarstwo rolne)"
"11594","X51.8","Podróż i ruch (inne określone miejsce)"
"11595","X51.9","Podróż i ruch (miejsce nieokreślone)"
"11596","X52.0","Przedłużone przebywanie w stanie nieważkości (dom)"
"11597","X52.1","Przedłużone przebywanie w stanie nieważkości (instytucja mieszkalna)"
"11598","X52.2","Przedłużone przebywanie w stanie nieważkości (szkoła, inna instytucja i urząd administracji publicznej)"
"11599","X52.3","Przedłużone przebywanie w stanie nieważkości (miejsce uprawiania sportu i gimnastyki)"
"11600","X52.4","Przedłużone przebywanie w stanie nieważkości (ulica i autostrada)"
"11601","X52.5","Przedłużone przebywanie w stanie nieważkości (miejsce handlu i usług)"
"11602","X52.6","Przedłużone przebywanie w stanie nieważkości (teren przemysłowy i budowlany)"
"11603","X52.7","Przedłużone przebywanie w stanie nieważkości (gospodarstwo rolne)"
"11604","X52.8","Przedłużone przebywanie w stanie nieważkości (inne określone miejsce)"
"11605","X52.9","Przedłużone przebywanie w stanie nieważkości (miejsce nieokreślone)"
"11606","X53.0","Brak pożywienia (dom)"
"11607","X53.1","Brak pożywienia (instytucja mieszkalna)"
"11608","X53.2","Brak pożywienia (szkoła, inna instytucja i urząd administracji publicznej)"
"11609","X53.3","Brak pożywienia (miejsce uprawiania sportu i gimnastyki) "
"11610","X53.4","Brak pożywienia (ulica i autostrada)"
"11611","X53.5","Brak pożywienia (miejsce handlu i usług)"
"11612","X53.6","Brak pożywienia (teren przemysłowy i budowlany)"
"11613","X53.7","Brak pożywienia (gospodarstwo rolne)"
"11614","X53.8","Brak pożywienia (inne określone miejsce)"
"11615","X53.9","Brak pożywienia (miejsce nieokreślone)"
"11616","X54.0","Brak wody (dom)"
"11617","X54.1","Brak wody (instytucja mieszkalna)"
"11618","X54.2","Brak wody (szkoła, inna instytucja i urząd administracji publicznej)"
"11619","X54.3","Brak wody (miejsce uprawiania sportu i gimnastyki)"
"11620","X54.4","Brak wody (ulica i autostrada)"
"11621","X54.5","Brak wody (miejsce handlu i usług)"
"11622","X54.6","Brak wody (teren przemysłowy i budowlany)"
"11623","X54.7","Brak wody (gospodarstwo rolne)"
"11624","X54.8","Brak wody (inne określone miejsce)"
"11625","X54.9","Brak wody (miejsce nieokreślone)"
"11626","X57.0","Nieokreślony niedobór (dom)"
"11627","X57.1","Nieokreślony niedobór (instytucja mieszkalna)"
"11628","X57.2","Nieokreślony niedobór (szkoła, inna instytucja i urząd administracji publicznej)"
"11629","X57.3","Nieokreślony niedobór (miejsce uprawiania sportu i gimnastyki) "
"11630","X57.4","Nieokreślony niedobór (ulica i autostrada)"
"11631","X57.5","Nieokreślony niedobór (miejsce handlu i usług)"
"11632","X57.6","Nieokreślony niedobór (teren przemysłowy i budowlany)"
"11633","X57.7","Nieokreślony niedobór (gospodarstwo rolne)"
"11634","X57.8","Nieokreślony niedobór (inne określone miejsce)"
"11635","X57.9","Nieokreślony niedobór (miejsce nieokreślone)"
"11636","X58.0","Narażenie na inne określone czynniki (dom)"
"11637","X58.1","Narażenie na inne określone czynniki (instytucja mieszkalna) "
"11638","X58.2","Narażenie na inne określone czynniki (szkoła, inna instytucja i urząd administracji publicznej)"
"11639","X58.3","Narażenie na inne określone czynniki (miejsce uprawiania sportu i gimnastyki)"
"11640","X58.4","Narażenie na inne określone czynniki (ulica i autostrada) "
"11641","X58.5","Narażenie na inne określone czynniki (miejsce handlu i usług) "
"11642","X58.6","Narażenie na inne określone czynniki (teren przemysłowy i budowlany)"
"11643","X58.7","Narażenie na inne określone czynniki (gospodarstwo rolne) "
"11644","X58.8","Narażenie na inne określone czynniki (inne określone miejsce) "
"11645","X58.9","Narażenie na inne określone czynniki (miejsce nieokreślone) "
"11646","X59.0","Narażenie na nieokreślony czynnik (dom)"
"11647","X59.1","Narażenie na nieokreślony czynnik (instytucja mieszkalna) "
"11648","X59.2","Narażenie na nieokreślony czynnik (szkoła, inna instytucja i urząd administracji publicznej)"
"11649","X59.3","Narażenie na nieokreślony czynnik (miejsce uprawiania sportu i gimnastyki)"
"11650","X59.4","Narażenie na nieokreślony czynnik (ulica i autostrada)"
"11651","X59.5","Narażenie na nieokreślony czynnik (miejsce handlu i usług) "
"11652","X59.6","Narażenie na nieokreślony czynnik (teren przemysłowy i budowlany)"
"11653","X59.7","Narażenie na nieokreślony czynnik (gospodarstwo rolne)"
"11654","X59.8","Narażenie na nieokreślony czynnik (inne określone miejsce) "
"11655","X59.9","Narażenie na nieokreślony czynnik (miejsce nieokreślone) "
"11656","X60.0","Zamierzone zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (dom)"
"11657","X60.1","Zamierzone zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (instytucja mieszkalna)"
"11658","X60.2","Zamierzone zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (szkoła, inna instytucja i urząd administracji publicznej)"
"11659","X60.3","Zamierzone zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (miejsce uprawiania sportu i gimnastyki)"
"11660","X60.4","Zamierzone zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (ulica i autostrada)"
"11661","X60.5","Zamierzone zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (miejsce handlu i usług)"
"11662","X60.6","Zamierzone zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (teren przemysłowy i budowlany)"
"11663","X60.7","Zamierzone zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (gospodarstwo rolne)"
"11664","X60.8","Zamierzone zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (inne określone miejsce)"
"11665","X60.9","Zamierzone zatrucie przez narażenie na nieopiatowe środki przeciwbólowe, przeciwgorączkowe i przeciwreumatyczne (miejsce nieokreślone)"
"11666","X61.0","Zamierzone zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (dom)"
"11667","X61.1","Zamierzone zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (instytucja mieszkalna)"
"11668","X61.2","Zamierzone zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (szkoła, inna instytucja i urząd admin"
"11669","X61.3","Zamierzone zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (miejsce uprawiania sportu i gimnastyk"
"11670","X61.4","Zamierzone zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (ulica i autostrada)"
"11671","X61.5","Zamierzone zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (miejsce handlu i usług)"
"11672","X61.6","Zamierzone zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (teren przemysłowy i budowlany) diagno"
"11673","X61.7","Zamierzone zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (gospodarstwo rolne)"
"11674","X61.8","Zamierzone zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (inne określone miejsce)"
"11675","X61.9","Zamierzone zatrucie przez narażenie na leki przeciwpadaczkowe, uspokajająco-nasenne, przeciw chorobie Parkinsona i psychotropowe, niesklasyfikowane gdzie indziej (miejsce nieokreślone)"
"11676","X62.0","Zamierzone zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (dom)"
"11677","X62.1","Zamierzone zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (instytucja mieszkalna)"
"11678","X62.2","Zamierzone zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (szkoła, inna instytucja i urząd administracji publicznej)"
"11679","X62.3","Zamierzone zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (miejsce uprawiania sportu i gimnastyki)"
"11680","X62.4","Zamierzone zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (ulica i autostrada)"
"11681","X62.5","Zamierzone zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (miejsce handlu i usług)"
"11682","X62.6","Zamierzone zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (teren przemysłowy i budowlany)"
"11683","X62.7","Zamierzone zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (gospodarstwo rolne)"
"11684","X62.8","Zamierzone zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (inne określone miejsce)"
"11685","X62.9","Zamierzone zatrucie przez narażenie na narkotyki i leki psychodysleptyczne (halucynogenne), niesklasyfikowane gdzie indziej (miejsce nieokreślone)"
"11686","X63.0","Zamierzone zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (dom)"
"11687","X63.1","Zamierzone zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (instytucja mieszkalna)"
"11688","X63.2","Zamierzone zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (szkoła, inna instytucja i urząd administracji publicznej)"
"11689","X63.3","Zamierzone zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (miejsce uprawiania sportu i gimnastyki) "
"11690","X63.4","Zamierzone zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (ulica i autostrada)"
"11691","X63.5","Zamierzone zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (miejsce handlu i usług)"
"11692","X63.6","Zamierzone zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (teren przemysłowy i budowlany)"
"11693","X63.7","Zamierzone zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (gospodarstwo rolne)"
"11694","X63.8","Zamierzone zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (inne określone miejsce)"
"11695","X63.9","Zamierzone zatrucie przez narażenie na inne leki działające na autonomiczny układ nerwowy (miejsce nieokreślone)"
"11696","X64.0","Zamierzone zatrucie przez narażenie na inne i nieokreślone leki, środki farmakologiczne i substancje biologiczne (dom)"
"11697","X64.1","Zamierzone zatrucie przez narażenie na inne i nieokreślone leki, środki farmakologiczne i substancje biologiczne (instytucja mieszkalna)"
"11698","X64.2","Zamierzone zatrucie przez narażenie na inne i nieokreślone leki, środki farmakologiczne i substancje biologiczne (szkoła, inna instytucja i urząd administracji publicznej)"
"11699","X64.3","Zamierzone zatrucie przez narażenie na inne i nieokreślone leki, środki farmakologiczne i substancje biologiczne (miejsce uprawiania sportu i gimnastyki)"
